,city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,kmeans2ciudades
715,sj,2004,5.0,-0.0535,0.1278225242290522,0.20313015218956043,0.2804143,0.0,297.56,297.6,292.878571429,300.0,295.8,2.0,75.4228571429,0.0,14.39,2.45714285714,297.7785714286,279.34999999999997,302.04999999999995,293.15,1.8,4
716,sj,2004,6.0,-0.0479,0.1278225242290522,0.20313015218956043,0.2169857,0.0,297.971428571,298.25,293.537142857,300.8,295.6,3.8,76.5228571429,0.0,14.9414285714,2.84285714286,298.1357142857,281.07857142857,304.25,292.54999999999995,4.6,4
717,sj,2004,7.0,-0.0423,0.0231,0.2463857,0.1925571,0.0,298.325714286,298.507142857,293.518571429,299.8,297.3,3.04,74.65,0.0,14.8742857143,1.98571428571,298.03571428569995,279.87857142856996,302.04999999999995,293.15,15.0,4
718,sj,2004,8.0,-0.1567,0.1278225242290522,0.20313015218956043,0.1494,0.0,298.288571429,298.571428571,293.27,300.1,297.2,1.7,73.7914285714,0.0,14.6528571429,2.45714285714,298.34999999999997,280.09285714286,302.54999999999995,293.75,11.4,4
719,sj,2004,9.0,0.05716667,0.052025,0.139,0.1584429,0.0,297.534285714,297.957142857,293.618571429,300.6,295.8,19.92,79.0271428571,0.0,15.0042857143,2.62857142857,297.33571428569996,279.87857142856996,301.45,292.54999999999995,19.3,4
720,sj,2004,10.0,-0.0638,0.0905,0.2206,0.2357714,0.0,297.824285714,298.057142857,293.645714286,301.2,296.0,16.2,77.7614285714,0.0,15.0657142857,2.68571428571,298.30714285709996,280.36428571428996,304.25,293.75,15.8,4
721,sj,2004,11.0,-0.0505,0.02825,0.1867,0.1538,0.0,297.504285714,297.628571429,292.185714286,300.0,296.0,6.27,72.3057142857,0.0,13.6714285714,2.22857142857,298.57857142859996,279.10714285714,303.75,294.25,2.5,4
722,sj,2004,12.0,-0.228375,0.05084166500000001,0.02834286,0.0116,0.0,298.254285714,298.428571429,294.251428571,300.3,296.0,13.81,78.5471428571,0.0,15.5914285714,2.57142857143,299.06428571429996,279.79285714286,304.25,293.75,12.2,4
723,sj,2004,13.0,0.13149031229842034,0.07343333,0.1199,0.1322667,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.3385714286,2.28571428571,298.7071428571,279.87857142856996,303.15,294.25,3.0,4
724,sj,2004,14.0,0.04357500000000003,0.023175,0.1476286,0.1583857,28.35,296.894285714,296.921428571,293.281428571,299.9,294.3,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,297.84999999999997,279.17857142856997,302.04999999999995,293.75,60.7,0
725,sj,2004,15.0,0.4934,0.1412,0.3543429,0.2740857,0.0,297.758571429,298.085714286,293.322857143,300.9,295.6,11.0,76.4457142857,0.0,14.7557142857,3.2,298.54999999999995,280.53571428570996,304.25,293.75,5.6,4
726,sj,2004,16.0,0.0061,0.0162,0.1967286,0.1820857,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.7485714286,3.1,299.1071428571,279.23571428571,302.54999999999995,295.95,31.5,0
727,sj,2004,17.0,-0.018024999999999996,0.1278225242290522,0.20313015218956043,0.2720286,23.59,298.66,298.871428571,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.57142857143,298.9928571429,279.33571428570997,302.54999999999995,294.84999999999997,5.6,4
728,sj,2004,18.0,-0.04214999999999999,0.1278225242290522,0.20313015218956043,0.1553833,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,299.30714285709996,278.86428571428996,303.15,295.95,23.4,0
729,sj,2004,19.0,-0.066275,0.014379165,0.09315,0.1181333,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.3857142857,9.57,15.75,2.3,299.4214285714,279.42142857143,303.75,295.34999999999997,30.2,0
730,sj,2004,20.0,-0.0904,0.118525,0.1076333,0.21006,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,299.87857142859997,278.67857142856997,304.25,295.95,18.1,0
731,sj,2004,21.0,0.05286667,0.06016667,0.1156429,0.1297857,96.99,298.121428571,298.114285714,295.154285714,300.0,296.5,79.0,83.8328571429,96.99,16.5214285714,1.77142857143,299.1928571429,277.82142857143,302.54999999999995,295.95,53.6,0
732,sj,2004,22.0,-0.02563333,0.1278225242290522,0.20313015218956043,0.1588,175.41,298.365714286,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2.0,297.9642857143,278.06428571428995,302.04999999999995,294.84999999999997,145.8,0
733,sj,2004,23.0,-0.07055,0.1278225242290522,0.20313015218956043,0.1132429,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.9142857143,13.51,17.8814285714,2.9,301.1071428571,280.69285714285996,306.45,295.95,4.6,3
734,sj,2004,24.0,0.0218,0.1278225242290522,0.20313015218956043,0.1782429,6.12,299.817142857,299.757142857,296.101428571,301.5,298.0,30.07,80.1771428571,6.12,17.4757142857,2.31428571429,301.1928571429,279.49285714286,304.84999999999997,297.04999999999995,17.6,3
735,sj,2004,25.0,0.017425,0.07494,0.1466571,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20.0,81.5614285714,13.07,17.9842857143,3.24285714286,301.4785714286,280.27857142857,306.45,295.95,81.5,3
736,sj,2004,26.0,0.0101,0.1278225242290522,0.20313015218956043,0.1702143,41.41,300.537142857,300.642857143,296.415714286,302.5,297.9,17.0,78.2971428571,41.41,17.7942857143,2.85714285714,301.37857142859997,279.42142857143,305.34999999999997,297.04999999999995,8.9,3
737,sj,2004,27.0,-0.0083,0.0083,0.1515714,0.1447429,28.37,300.644285714,300.678571429,296.557142857,302.5,298.4,32.2,78.4814285714,28.37,17.9514285714,2.61428571429,301.4928571429,279.33571428570997,305.34999999999997,296.45,67.6,3
738,sj,2004,28.0,-0.0267,0.1278225242290522,0.20313015218956043,0.1751143,39.05,300.258571429,300.257142857,296.33,301.9,298.6,43.83,79.1814285714,39.05,17.7285714286,2.57142857143,300.9785714286,279.57857142857,304.25,296.45,76.5,3
739,sj,2004,29.0,-0.0529,0.1278225242290522,0.20313015218956043,0.1498429,59.15,300.575714286,300.671428571,296.797142857,302.4,299.0,15.8,79.9957142857,59.15,18.2528571429,2.2,301.39285714289997,278.39285714285995,304.84999999999997,298.15,16.0,3
740,sj,2004,30.0,0.0674,0.08983333,0.1748286,0.1487429,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.68571428571,301.1642857143,279.67857142856997,304.84999999999997,297.04999999999995,26.2,3
741,sj,2004,31.0,-0.0117,0.1278225242290522,0.20313015218956043,0.1573,40.86,300.234285714,300.285714286,296.822857143,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.57142857143,301.1928571429,279.52142857142996,304.84999999999997,297.04999999999995,44.0,1
742,sj,2004,32.0,0.0058,0.0327,0.1741,0.1838143,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,301.6785714286,279.73571428571,305.34999999999997,297.54999999999995,12.8,3
743,sj,2004,33.0,0.0374,0.1084,0.1253,0.1774143,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,302.09285714289996,280.37857142856996,307.04999999999995,297.54999999999995,10.5,3
744,sj,2004,34.0,-0.0164,0.1278225242290522,0.20313015218956043,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,302.15,279.46428571429,305.34999999999997,297.54999999999995,28.3,3
745,sj,2004,35.0,0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,302.2071428571,279.63571428571,306.45,298.15,20.6,3
746,sj,2004,36.0,0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,301.7642857143,280.20714285713996,305.95,297.54999999999995,23.8,3
747,sj,2004,37.0,0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301.0,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,302.1357142857,280.12142857143,307.04999999999995,298.15,20.6,3
748,sj,2004,38.0,0.04015,0.0037375000000000047,0.09487143,0.1394429,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16.0,80.0328571429,52.29,18.9042857143,2.42857142857,301.79285714289995,279.26428571429,305.34999999999997,297.54999999999995,32.8,3
749,sj,2004,39.0,0.0368125,0.1278225242290522,0.20313015218956043,0.2332,45.70209134615384,299.798571429,299.957142857,297.081428571,302.9,297.7,40.1255940934066,85.33,45.70209134615384,18.6457142857,2.54285714286,300.37857142859997,279.20714285713996,307.04999999999995,296.45,39.362293956043956,2
750,sj,2004,40.0,0.033475,0.007625,0.24358,0.1786333,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,302.29285714289995,281.23571428571,307.54999999999995,297.54999999999995,21.8,3
751,sj,2004,41.0,-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.678571429,296.584285714,302.5,298.9,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,301.4357142857,279.36428571428996,304.84999999999997,297.54999999999995,24.4,3
752,sj,2004,42.0,0.04005,0.09375,0.2360286,0.2138714,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.6657142857,83.2,18.4028571429,3.15714285714,301.2785714286,279.33571428570997,305.34999999999997,297.04999999999995,41.4,1
753,sj,2004,43.0,0.0969,0.07463333,0.08211667,0.0797,10.82,300.647142857,300.807142857,296.221428571,302.7,299.2,18.0,76.9228571429,10.82,17.6957142857,2.44285714286,301.4357142857,279.87857142856996,305.34999999999997,297.04999999999995,15.1,3
754,sj,2004,44.0,0.0802,0.088,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,300.65,278.79285714286,304.84999999999997,297.04999999999995,34.1,2
755,sj,2004,45.0,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,300.2071428571,279.67857142856997,303.75,295.95,109.0,1
756,sj,2004,46.0,0.0199,0.1278225242290522,0.20313015218956043,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,300.39285714289997,279.50714285713997,304.25,297.04999999999995,7.7,2
757,sj,2004,47.0,0.3274,0.1278225242290522,0.20313015218956043,0.1364714,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,299.4785714286,277.77857142857,302.04999999999995,296.45,70.7,1
758,sj,2004,48.0,0.0435,0.1278225242290522,0.20313015218956043,0.2427714,18.37,298.43,298.457142857,293.455714286,300.0,297.0,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,299.4785714286,278.04999999999995,302.54999999999995,296.45,26.9,2
759,sj,2004,49.0,-0.1613,0.1278225242290522,0.20313015218956043,0.2731429,0.0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0.0,15.1628571429,2.11428571429,298.79285714289995,279.59285714286,302.04999999999995,294.25,7.7,2
760,sj,2004,50.0,-0.0039,0.1278225242290522,0.20313015218956043,0.17965,0.0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0.0,14.7085714286,2.35714285714,298.30714285709996,279.46428571429,302.04999999999995,293.75,10.4,2
761,sj,2004,51.0,-0.15165,0.1278225242290522,0.20313015218956043,0.1342571,5.54,298.802857143,298.95,295.252857143,300.8,297.5,29.32,80.8885714286,5.54,16.6214285714,2.24285714286,299.4214285714,278.77857142857,303.75,295.95,30.6,2
762,sj,2004,52.0,-0.1261,0.1278225242290522,0.20313015218956043,0.14035,150.31,298.682857143,298.871428571,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,299.39285714289997,278.86428571428996,303.15,295.95,55.7,1
763,sj,2005,53.0,-0.0591,0.1278225242290522,0.20313015218956043,0.12039645,75.155,298.135,298.2678571425,294.256428571,300.2,296.5,31.49,79.36571428575,75.155,15.705,2.00714285714,298.7642857143,278.45714285714496,302.29999999999995,295.09999999999997,39.75,2
764,sj,2005,1.0,0.0079,0.1278225242290522,0.20313015218956043,0.1004429,0.0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0.0,14.2614285714,1.95714285714,298.1357142857,278.04999999999995,301.45,294.25,23.8,4
765,sj,2005,2.0,0.02435,0.1278225242290522,0.20313015218956043,0.1272429,0.0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0.0,15.0428571429,1.91428571429,298.34999999999997,278.53571428570996,301.45,295.34999999999997,55.6,4
766,sj,2005,3.0,-0.1118333,0.1278225242290522,0.20313015218956043,0.2233571,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,298.37857142859997,278.06428571428995,301.45,294.84999999999997,32.4,0
767,sj,2005,4.0,-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299.0,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,296.9071428571,279.47857142857,301.45,290.95,34.0,4
768,sj,2005,5.0,0.0442,0.1278225242290522,0.20313015218956043,0.1781429,0.0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0.0,13.77,1.97142857143,296.86428571429997,277.67857142856997,300.95,292.54999999999995,5.4,4
769,sj,2005,6.0,-0.08175,0.1278225242290522,0.20313015218956043,0.3102571,0.0,296.101428571,296.171428571,290.467142857,299.5,293.3,6.4,70.7957142857,0.0,12.3628571429,3.11428571429,296.4642857143,279.13571428571,299.84999999999997,292.54999999999995,10.1,4
770,sj,2005,7.0,0.013274999999999995,0.093,0.1756571,0.1842857,0.0,296.352857143,296.4,291.037142857,298.7,293.4,5.3,72.2457142857,0.0,12.8071428571,3.08571428571,296.56428571429996,279.37857142856996,299.84999999999997,292.04999999999995,4.6,4
771,sj,2005,8.0,0.1083,0.1278225242290522,0.20313015218956043,0.1969714,0.0,296.48,296.55,291.584285714,298.0,295.0,10.1,74.1914285714,0.0,13.2414285714,2.15714285714,297.6357142857,277.76428571429,300.34999999999997,294.84999999999997,2.1,4
772,sj,2005,9.0,-0.1036667,0.1278225242290522,0.20313015218956043,0.1097667,0.0,297.271428571,297.45,293.274285714,300.3,295.5,5.92,78.6671428571,0.0,14.75,2.95714285714,298.1785714286,280.27857142857,303.75,293.15,5.3,4
773,sj,2005,10.0,-0.019633349999999994,0.0781,0.2434571,0.2521571,3.93,298.061428571,298.221428571,293.77,301.4,295.5,3.3,77.3928571429,3.93,15.2042857143,4.35714285714,299.1642857143,280.84999999999997,304.25,293.15,0.0,4
774,sj,2005,11.0,0.0644,0.01095,0.1937429,0.2441714,0.0,297.851428571,297.914285714,292.785714286,301.6,294.8,0.3,73.5857142857,0.0,14.2828571429,4.25714285714,298.9928571429,281.56428571428995,306.45,293.15,0.0,4
775,sj,2005,12.0,-0.044,0.1278225242290522,0.20313015218956043,0.2079714,0.0,298.247142857,298.5,293.217142857,301.2,295.6,0.2,73.8671428571,0.0,14.6685714286,3.91428571429,299.54999999999995,281.66428571429,305.95,293.15,0.0,4
776,sj,2005,13.0,-0.01975,0.1278225242290522,0.20313015218956043,0.1482286,0.0,299.072857143,299.314285714,294.444285714,301.0,297.3,0.2,75.7371428571,0.0,15.7828571429,2.8,300.6357142857,281.82142857143,306.45,295.34999999999997,0.0,0
777,sj,2005,14.0,0.0045,0.1278225242290522,0.20313015218956043,0.1557833,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8.0,78.0028571429,13.44,16.3042857143,3.01428571429,300.45,280.63571428571,306.45,295.34999999999997,7.4,0
778,sj,2005,15.0,-0.1235,0.1278225242290522,0.20313015218956043,0.1210857,33.69,299.19,299.378571429,294.947142857,301.9,296.8,23.7,77.65,33.69,16.3157142857,3.38571428571,300.54999999999995,281.30714285714,305.95,295.95,21.1,0
779,sj,2005,16.0,0.01683333,0.005433333,0.09328333,0.1092167,42.88,300.012857143,300.107142857,295.648571429,302.7,297.1,3.6,77.2428571429,42.88,17.0557142857,3.72857142857,301.32142857139996,281.56428571428995,307.04999999999995,295.34999999999997,97.3,0
780,sj,2005,17.0,-0.09295,0.1278225242290522,0.20313015218956043,0.106,45.70209134615384,298.917142857,299.021428571,295.538571429,301.6,296.4,40.1255940934066,81.7514285714,45.70209134615384,16.9642857143,3.58571428571,299.9357142857,280.03571428570996,305.95,295.95,39.362293956043956,0
781,sj,2005,18.0,-0.1362,0.1278225242290522,0.20313015218956043,0.2113714,0.0,299.54,299.564285714,295.554285714,301.9,297.5,11.0,78.9071428571,0.0,16.9628571429,2.75714285714,300.52142857139995,278.84999999999997,304.84999999999997,296.45,48.2,0
782,sj,2005,19.0,0.06313333,0.082275,0.1302667,0.09501667,38.66,299.948571429,299.942857143,295.3,301.8,297.9,10.11,75.6985714286,38.66,16.6728571429,2.91428571429,300.45,279.37857142856996,304.84999999999997,296.45,11.4,1
783,sj,2005,20.0,0.055366665,0.0481,0.07107143,0.04847143,102.56,299.065714286,298.985714286,296.075714286,301.6,296.8,96.0,83.7628571429,102.56,17.5328571429,2.51428571429,299.4214285714,279.10714285714,303.75,295.34999999999997,110.9,0
784,sj,2005,21.0,0.0476,0.06735,0.0966,0.08731429,156.94,299.805714286,300.035714286,296.9,303.0,297.1,145.7,84.3357142857,156.94,18.4857142857,3.07142857143,301.53571428569995,279.80714285714,308.15,297.04999999999995,71.2,1
785,sj,2005,22.0,-0.0143,0.1278225242290522,0.20313015218956043,0.1467571,84.78,300.84,300.878571429,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,301.9928571429,279.49285714286,307.54999999999995,298.15,23.9,1
786,sj,2005,23.0,0.0606,0.09883333,0.1881857,0.1763,32.02,301.117142857,301.128571429,296.688571429,303.0,299.4,4.5,76.94,32.02,18.1657142857,2.57142857143,301.87857142859997,279.10714285714,305.95,297.54999999999995,4.4,3
787,sj,2005,24.0,0.0449,0.1177,0.1211143,0.1242143,97.46,299.981428571,300.107142857,296.544285714,302.1,298.3,15.9,81.5157142857,97.46,18.0285714286,2.87142857143,300.6642857143,278.95,304.25,297.04999999999995,44.5,1
788,sj,2005,25.0,0.06705,0.0634,0.2097429,0.2099286,8.36,301.337142857,301.357142857,297.458571429,304.0,298.5,4.2,79.7185714286,8.36,19.0414285714,3.51428571429,303.1785714286,280.80714285714,307.54999999999995,298.15,0.0,3
789,sj,2005,26.0,0.0892,0.07075,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.8457142857,2.58571428571,302.1928571429,279.96428571429,306.45,297.54999999999995,52.3,3
790,sj,2005,27.0,0.0854,0.246675,0.1717857,0.2381,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.94285714286,302.1785714286,279.40714285714,307.04999999999995,298.15,34.8,3
791,sj,2005,28.0,0.0514,0.051625,0.1122571,0.1370143,92.52,300.667142857,300.621428571,297.0,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,301.59285714289996,279.49285714286,305.95,297.54999999999995,52.8,1
792,sj,2005,29.0,-0.0665,0.1278225242290522,0.20313015218956043,0.2333429,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,301.53571428569995,280.25,305.95,297.04999999999995,50.3,3
793,sj,2005,30.0,-0.1087,0.1278225242290522,0.20313015218956043,0.2153714,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,302.07857142859996,279.32142857143,305.34999999999997,297.04999999999995,73.8,3
794,sj,2005,31.0,-0.06475,0.1278225242290522,0.20313015218956043,0.1212,80.34,301.158571429,301.107142857,297.291428571,303.0,299.3,54.1,79.6214285714,80.34,18.8314285714,2.87142857143,302.09285714289996,279.07857142857,306.45,298.15,41.0,1
795,sj,2005,32.0,-0.008425000000000002,0.02365,0.2691286,0.1919286,18.15,301.348571429,301.378571429,297.367142857,303.5,299.2,11.93,79.2528571429,18.15,18.9385714286,2.98571428571,302.6214285714,280.12142857143,307.04999999999995,298.75,12.6,3
796,sj,2005,33.0,0.0479,0.069675,0.08632857,0.09587143,29.86,301.465714286,301.464285714,297.188571429,303.7,299.2,21.1,77.74,29.86,18.72,3.41428571429,302.4785714286,279.65,306.45,298.75,18.1,3
797,sj,2005,34.0,-0.1224,0.051,0.1057714,0.1418714,99.02,301.178571429,301.221428571,296.692857143,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.38571428571,301.07857142859996,281.07857142857,306.45,295.95,31.7,3
798,sj,2005,35.0,-0.0601,0.1278225242290522,0.20313015218956043,0.1085857,77.05,301.291428571,301.392857143,297.287142857,303.4,299.5,30.0,79.0814285714,77.05,18.8671428571,3.18571428571,301.2357142857,279.72142857142995,305.34999999999997,295.34999999999997,104.4,1
799,sj,2005,36.0,0.0022,0.1278225242290522,0.20313015218956043,0.2202333,23.3,301.465714286,301.514285714,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.1571428571,4.42857142857,302.0071428571,280.20714285713996,307.04999999999995,297.54999999999995,8.9,3
800,sj,2005,37.0,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.164285714,297.795714286,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.38571428571,302.39285714289997,280.70714285713996,307.04999999999995,297.54999999999995,61.0,3
801,sj,2005,38.0,0.0252,0.1278225242290522,0.20313015218956043,0.1780286,66.86,301.495714286,301.514285714,297.0,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,301.7357142857,279.80714285714,305.34999999999997,297.54999999999995,15.1,3
802,sj,2005,39.0,0.0012,0.1278225242290522,0.20313015218956043,0.1557333,36.86,301.114285714,301.371428571,297.128571429,304.0,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,301.7785714286,279.30714285714,305.34999999999997,298.15,19.8,3
803,sj,2005,40.0,0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,301.1642857143,279.49285714286,305.95,296.45,18.6,3
804,sj,2005,41.0,0.0419,0.02793333,0.05515,0.04244286,157.83,299.834285714,300.014285714,296.547142857,303.0,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,300.1642857143,280.37857142856996,305.34999999999997,295.95,126.9,1
805,sj,2005,42.0,0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.878571429,297.327142857,303.1,298.0,18.7,82.39,112.16,18.9585714286,2.92857142857,301.1928571429,279.59285714286,307.04999999999995,296.45,45.5,1
806,sj,2005,43.0,-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,301.1214285714,280.22142857142995,306.45,297.04999999999995,55.1,3
807,sj,2005,44.0,0.07596667,0.1278225242290522,0.20313015218956043,0.2017429,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,301.1071428571,280.54999999999995,305.95,297.04999999999995,57.2,3
808,sj,2005,45.0,-0.00135,0.06455,0.2022143,0.1520714,27.22,300.664285714,300.735714286,296.748571429,302.6,299.0,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,301.02142857139995,280.16428571429,305.95,296.45,32.5,3
809,sj,2005,46.0,0.0507,0.0174,0.2004429,0.1821714,37.36,299.971428571,299.814285714,296.194285714,301.6,298.0,93.9,79.9014285714,37.36,17.6385714286,2.25714285714,300.30714285709996,279.69285714285996,304.25,296.45,41.5,2
810,sj,2005,47.0,0.022477776666666668,0.1654,0.2159143,0.1852286,14.49,299.467142857,299.564285714,295.117142857,301.4,298.0,40.81,77.2457142857,14.49,16.5485714286,2.58571428571,299.6785714286,279.23571428571,303.15,295.34999999999997,23.6,2
811,sj,2005,48.0,-0.005744446666666667,0.1823,0.2686,0.2481857,26.65,299.182857143,299.235714286,295.124285714,302.2,297.8,36.65,78.6242857143,26.65,16.5714285714,2.41428571429,299.37857142859997,279.02142857142996,303.75,295.95,80.7,2
812,sj,2005,49.0,-0.03396667,0.04135,0.1812667,0.20685,0.0,298.578571429,298.542857143,293.015714286,300.5,295.9,11.2,71.4557142857,0.0,14.5071428571,2.74285714286,298.1357142857,279.47857142857,302.04999999999995,293.75,27.5,2
813,sj,2005,50.0,-0.0587,0.1278225242290522,0.20313015218956043,0.1695143,0.0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0.0,15.7214285714,2.17142857143,298.6071428571,279.17857142856997,302.54999999999995,294.25,30.0,2
814,sj,2005,51.0,0.1077,0.0531,0.2853429,0.2935714,0.0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0.0,15.5328571429,2.52857142857,297.7785714286,279.33571428570997,302.04999999999995,293.75,29.1,2
815,sj,2006,52.0,-0.1062,0.1278225242290522,0.20313015218956043,0.1697667,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,299.03571428569995,279.42142857143,303.15,294.25,18.6,2
816,sj,2006,1.0,-0.008233333,0.1278225242290522,0.20313015218956043,0.09948571,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,297.80714285709996,279.40714285714,301.45,293.75,8.1,4
817,sj,2006,2.0,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,297.2071428571,279.95,300.95,292.04999999999995,21.9,4
818,sj,2006,3.0,-0.1942333,0.1278225242290522,0.20313015218956043,0.1011143,74.41,298.401428571,298.528571429,294.417142857,300.9,296.7,41.5,78.72,74.41,15.7942857143,2.42857142857,297.86428571429997,279.50714285713997,303.75,293.75,101.1,0
819,sj,2006,4.0,0.009,0.1278225242290522,0.20313015218956043,0.1076833,0.0,298.287142857,298.335714286,293.512857143,299.9,296.6,16.8,74.8971428571,0.0,14.8971428571,2.01428571429,297.4357142857,278.29285714286,300.34999999999997,293.75,29.2,4
820,sj,2006,5.0,0.0443,0.1278225242290522,0.20313015218956043,0.1399571,0.0,297.541428571,297.635714286,292.347142857,300.2,295.5,9.89,72.8728571429,0.0,13.86,2.15714285714,296.56428571429996,279.26428571429,302.04999999999995,292.04999999999995,7.6,4
821,sj,2006,6.0,-0.3084,0.1278225242290522,0.20313015218956043,0.2104571,18.15,297.825714286,297.992857143,293.457142857,300.1,296.5,9.7,76.9071428571,18.15,14.8985714286,2.21428571429,297.06428571429996,279.53571428570996,301.45,292.54999999999995,26.6,4
